blinded_document_id,doc_key,subtheme_id,side,condition,fg,canonical_replication_index,original_status,rep1_verdict_after_gate,rep2_verdict_after_gate,rep1_gate,rep2_gate,auditor_verdict,repetitions_agree,final_label,label_reason,control_outcome,union_speakers,intersection_speakers
DOC_5CABCEADAF,macho_meals_fg3_demoonly_run02,B.2,synthetic,demographics-only,fg3,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_5CABCEADAF,macho_meals_fg3_demoonly_run02,B.3,synthetic,demographics-only,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5CABCEADAF,macho_meals_fg3_demoonly_run02,B.4,synthetic,demographics-only,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5CABCEADAF,macho_meals_fg3_demoonly_run02,C.1,synthetic,demographics-only,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5CABCEADAF,macho_meals_fg3_demoonly_run02,C.2,synthetic,demographics-only,fg3,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_5CABCEADAF,macho_meals_fg3_demoonly_run02,C.3,synthetic,demographics-only,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5CABCEADAF,macho_meals_fg3_demoonly_run02,D,synthetic,demographics-only,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E7C5B45F7,macho_meals_fg2_run02,A.3,synthetic,enriched,fg2,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E7C5B45F7,macho_meals_fg2_run02,B.1,synthetic,enriched,fg2,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E7C5B45F7,macho_meals_fg2_run02,B.3,synthetic,enriched,fg2,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E7C5B45F7,macho_meals_fg2_run02,C.1,synthetic,enriched,fg2,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E7C5B45F7,macho_meals_fg2_run02,C.2,synthetic,enriched,fg2,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E7C5B45F7,macho_meals_fg2_run02,D,synthetic,enriched,fg2,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E8E19FE05,human::fg5,A.2,human,human,fg5,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E8E19FE05,human::fg5,A.3,human,human,fg5,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E8E19FE05,human::fg5,B.1,human,human,fg5,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E8E19FE05,human::fg5,C.1,human,human,fg5,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E8E19FE05,human::fg5,C.2,human,human,fg5,,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_5E8E19FE05,human::fg5,D,human,human,fg5,,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,EVIDENCE_FOUND,,EVIDENCE_LOCALISED,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P3,
DOC_62191FF7A9,macho_meals_fg2_run01,A.2,synthetic,enriched,fg2,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_62191FF7A9,macho_meals_fg2_run01,A.3,synthetic,enriched,fg2,1,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_62191FF7A9,macho_meals_fg2_run01,B.3,synthetic,enriched,fg2,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,EVIDENCE_FOUND,,EVIDENCE_LOCALISED,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P4,
DOC_62191FF7A9,macho_meals_fg2_run01,C.1,synthetic,enriched,fg2,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_62191FF7A9,macho_meals_fg2_run01,C.2,synthetic,enriched,fg2,1,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,UNCERTAIN,EVIDENCE_LOCALISED,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P4,
DOC_62191FF7A9,macho_meals_fg2_run01,C.3,synthetic,enriched,fg2,1,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_62191FF7A9,macho_meals_fg2_run01,D,synthetic,enriched,fg2,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,A.2,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,A.3,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,B.1,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,B.2,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,B.3,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,B.4,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,C.1,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,C.2,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,C.3,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6596D7C9AE,macho_meals_fg3_demoonly_run01,D,synthetic,demographics-only,fg3,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6F95E07A1D,macho_meals_fg1_demoonly_run02,A.2,synthetic,demographics-only,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6F95E07A1D,macho_meals_fg1_demoonly_run02,A.3,synthetic,demographics-only,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6F95E07A1D,macho_meals_fg1_demoonly_run02,B.1,synthetic,demographics-only,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6F95E07A1D,macho_meals_fg1_demoonly_run02,B.3,synthetic,demographics-only,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6F95E07A1D,macho_meals_fg1_demoonly_run02,C.1,synthetic,demographics-only,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6F95E07A1D,macho_meals_fg1_demoonly_run02,C.2,synthetic,demographics-only,fg1,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6F95E07A1D,macho_meals_fg1_demoonly_run02,D,synthetic,demographics-only,fg1,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_6FA268A3B9,macho_meals_fg5_demoonly_run01,A.2,synthetic,demographics-only,fg5,1,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_6FA268A3B9,macho_meals_fg5_demoonly_run01,B.1,synthetic,demographics-only,fg5,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6FA268A3B9,macho_meals_fg5_demoonly_run01,B.3,synthetic,demographics-only,fg5,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6FA268A3B9,macho_meals_fg5_demoonly_run01,C.1,synthetic,demographics-only,fg5,1,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,EVIDENCE_FOUND,,EVIDENCE_LOCALISED,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P4,
DOC_6FA268A3B9,macho_meals_fg5_demoonly_run01,C.2,synthetic,demographics-only,fg5,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_6FA268A3B9,macho_meals_fg5_demoonly_run01,C.3,synthetic,demographics-only,fg5,1,ORIGINAL_GEMINI_ABSENCE,EVIDENCE_FOUND,UNCERTAIN,EVIDENCE_LOCALISED,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,P4,
DOC_7360E12D6B,macho_meals_fg3_run02,A.2,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7360E12D6B,macho_meals_fg3_run02,A.3,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7360E12D6B,macho_meals_fg3_run02,B.1,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_7360E12D6B,macho_meals_fg3_run02,B.3,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,NO_EVIDENCE_FOUND,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_7360E12D6B,macho_meals_fg3_run02,C.1,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7360E12D6B,macho_meals_fg3_run02,C.2,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,UNCERTAIN,,,AUDITOR_UNRESOLVED,False,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_7360E12D6B,macho_meals_fg3_run02,C.3,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7360E12D6B,macho_meals_fg3_run02,D,synthetic,enriched,fg3,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,A.2,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,A.3,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,B.1,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,B.3,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,B.4,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,C.1,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,C.2,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,C.3,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_754D3677B3,macho_meals_fg5_run04,D,synthetic,enriched,fg5,3,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,A.2,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,A.3,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,B.1,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,B.3,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,C.1,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,C.2,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,C.3,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_774165119D,macho_meals_fg5_demoonly_run02,D,synthetic,demographics-only,fg5,2,ORIGINAL_GEMINI_ABSENCE,UNCERTAIN,UNCERTAIN,,,AUDITOR_UNRESOLVED,True,ABSENCE_UNRESOLVED,repetitions disagreed or were undecided,,,
DOC_7A9976B196,macho_meals_fg4_run01,A.2,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
DOC_7A9976B196,macho_meals_fg4_run01,A.3,synthetic,enriched,fg4,1,ORIGINAL_GEMINI_ABSENCE,NO_EVIDENCE_FOUND,NO_EVIDENCE_FOUND,,,AUDITOR_DID_NOT_FIND_EVIDENCE,True,AUDITOR_DID_NOT_FIND_EVIDENCE,repeated non-detection; corroboration forbidden under PROCEED_DETECTION_ONLY,,,
